episode_id,eval_seed,t,algo,method_id,candidate_rank,chosen,score,sequence,sequence_label,predicted_total_score,counterfactual_total_reward,counterfactual_terminated,counterfactual_final_state_id,counterfactual_final_sofa_score
1,100817,0,azul,azul_discrete_cem,2,False,-0.29521000385284424,"[5, 6, 14]","a5 [fluid 1, vaso 0] -> a6 [fluid 1, vaso 1] -> a14 [fluid 2, vaso 4]",-0.2952100158595519,0.0,False,463,7.432432432432432
1,100817,0,azul,azul_discrete_cem,3,False,-0.29716756939888,"[23, 5, 9]","a23 [fluid 4, vaso 3] -> a5 [fluid 1, vaso 0] -> a9 [fluid 1, vaso 4]",-0.2971675970092178,0.0,False,463,7.432432432432432
1,100817,0,azul,azul_discrete_cem,4,False,-0.29866865277290344,"[23, 8, 3]","a23 [fluid 4, vaso 3] -> a8 [fluid 1, vaso 3] -> a3 [fluid 0, vaso 3]",-0.29866867953938114,0.0,False,463,7.432432432432432
1,100817,0,azul,azul_discrete_cem,5,False,-0.3005397319793701,"[10, 15, 8]","a10 [fluid 2, vaso 0] -> a15 [fluid 3, vaso 0] -> a8 [fluid 1, vaso 3]",-0.3005397314787213,0.0,False,463,7.432432432432432
1,100817,1,azul,azul_discrete_cem,1,True,-0.28897541761398315,"[10, 7, 17]","a10 [fluid 2, vaso 0] -> a7 [fluid 1, vaso 2] -> a17 [fluid 3, vaso 2]",-0.2889754091556321,0.0,False,463,7.432432432432432
1,100817,1,azul,azul_discrete_cem,2,False,-0.29962241649627686,"[5, 6, 4]","a5 [fluid 1, vaso 0] -> a6 [fluid 1, vaso 1] -> a4 [fluid 0, vaso 4]",-0.2996224101363918,0.0,False,463,7.432432432432432
1,100817,1,azul,azul_discrete_cem,3,False,-0.2996969223022461,"[23, 18, 10]","a23 [fluid 4, vaso 3] -> a18 [fluid 3, vaso 3] -> a10 [fluid 2, vaso 0]",-0.2996969359988251,0.0,False,551,6.628289473684211
1,100817,1,azul,azul_discrete_cem,4,False,-0.30423158407211304,"[5, 19, 1]","a5 [fluid 1, vaso 0] -> a19 [fluid 3, vaso 4] -> a1 [fluid 0, vaso 1]",-0.3042316138074882,0.0,False,463,7.432432432432432
1,100817,1,azul,azul_discrete_cem,5,False,-0.30717000365257263,"[10, 22, 8]","a10 [fluid 2, vaso 0] -> a22 [fluid 4, vaso 2] -> a8 [fluid 1, vaso 3]",-0.30716999047535065,0.0,False,482,2.498154981549816
1,100817,2,azul,azul_discrete_cem,1,True,-0.29536086320877075,"[10, 23, 18]","a10 [fluid 2, vaso 0] -> a23 [fluid 4, vaso 3] -> a18 [fluid 3, vaso 3]",-0.29536087108808484,0.0,False,703,5.251789976133652
1,100817,2,azul,azul_discrete_cem,2,False,-0.2955041527748108,"[5, 8, 16]","a5 [fluid 1, vaso 0] -> a8 [fluid 1, vaso 3] -> a16 [fluid 3, vaso 1]",-0.29550415079891595,0.0,False,675,6.325842696629214
1,100817,2,azul,azul_discrete_cem,3,False,-0.29863524436950684,"[5, 4, 12]","a5 [fluid 1, vaso 0] -> a4 [fluid 0, vaso 4] -> a12 [fluid 2, vaso 2]",-0.2986352728554033,0.0,False,675,6.325842696629214
1,100817,2,azul,azul_discrete_cem,4,False,-0.3028467297554016,"[18, 7, 8]","a18 [fluid 3, vaso 3] -> a7 [fluid 1, vaso 2] -> a8 [fluid 1, vaso 3]",-0.302846732277774,0.0,False,675,6.325842696629214
1,100817,2,azul,azul_discrete_cem,5,False,-0.30349794030189514,"[18, 5, 8]","a18 [fluid 3, vaso 3] -> a5 [fluid 1, vaso 0] -> a8 [fluid 1, vaso 3]",-0.3034979586727703,0.0,False,675,6.325842696629214
1,100817,3,azul,azul_discrete_cem,1,True,-0.29073354601860046,"[5, 7, 3]","a5 [fluid 1, vaso 0] -> a7 [fluid 1, vaso 2] -> a3 [fluid 0, vaso 3]",-0.29073354942379936,0.0,False,703,5.251789976133652
1,100817,3,azul,azul_discrete_cem,2,False,-0.29641714692115784,"[5, 5, 11]","a5 [fluid 1, vaso 0] -> a5 [fluid 1, vaso 0] -> a11 [fluid 2, vaso 1]",-0.29641714250624374,0.0,True,713,0.0
1,100817,3,azul,azul_discrete_cem,3,False,-0.29708975553512573,"[5, 0, 0]","a5 [fluid 1, vaso 0] -> a0 [fluid 0, vaso 0] -> a0 [fluid 0, vaso 0]",-0.2970897466359802,0.0,False,703,5.251789976133652
1,100817,3,azul,azul_discrete_cem,4,False,-0.2984059154987335,"[10, 7, 14]","a10 [fluid 2, vaso 0] -> a7 [fluid 1, vaso 2] -> a14 [fluid 2, vaso 4]",-0.2984059099310309,0.0,False,709,3.1413427561837457
1,100817,3,azul,azul_discrete_cem,5,False,-0.2997239828109741,"[5, 5, 19]","a5 [fluid 1, vaso 0] -> a5 [fluid 1, vaso 0] -> a19 [fluid 3, vaso 4]",-0.299724001197235,0.0,True,713,0.0
1,100817,4,azul,azul_discrete_cem,1,True,-0.2943417429924011,"[5, 7, 1]","a5 [fluid 1, vaso 0] -> a7 [fluid 1, vaso 2] -> a1 [fluid 0, vaso 1]",-0.2943417395372657,0.0,True,713,0.0
1,100817,4,azul,azul_discrete_cem,2,False,-0.29955998063087463,"[5, 0, 18]","a5 [fluid 1, vaso 0] -> a0 [fluid 0, vaso 0] -> a18 [fluid 3, vaso 3]",-0.29955997635832593,0.0,True,713,0.0
1,100817,4,azul,azul_discrete_cem,3,False,-0.3017175495624542,"[10, 5, 8]","a10 [fluid 2, vaso 0] -> a5 [fluid 1, vaso 0] -> a8 [fluid 1, vaso 3]",-0.3017175421972606,0.0,False,486,9.58364312267658
1,100817,4,azul,azul_discrete_cem,4,False,-0.3034696578979492,"[5, 12, 7]","a5 [fluid 1, vaso 0] -> a12 [fluid 2, vaso 2] -> a7 [fluid 1, vaso 2]",-0.303469656911739,0.0,True,713,0.0
1,100817,4,azul,azul_discrete_cem,5,False,-0.3047275245189667,"[5, 11, 10]","a5 [fluid 1, vaso 0] -> a11 [fluid 2, vaso 1] -> a10 [fluid 2, vaso 0]",-0.3047275216319779,0.0,True,713,0.0
2,100984,0,azul,azul_discrete_cem,1,True,-0.29898005723953247,"[7, 17, 5]","a7 [fluid 1, vaso 2] -> a17 [fluid 3, vaso 2] -> a5 [fluid 1, vaso 0]",-0.29898005007523354,1.0,True,714,0.0
2,100984,0,azul,azul_discrete_cem,2,False,-0.3050639033317566,"[7, 14, 24]","a7 [fluid 1, vaso 2] -> a14 [fluid 2, vaso 4] -> a24 [fluid 4, vaso 4]",-0.3050638973345212,1.0,True,714,0.0
2,100984,0,azul,azul_discrete_cem,3,False,-0.30873867869377136,"[7, 1, 13]","a7 [fluid 1, vaso 2] -> a1 [fluid 0, vaso 1] -> a13 [fluid 2, vaso 3]",-0.3087386797440742,1.0,True,714,0.0
2,100984,0,azul,azul_discrete_cem,4,False,-0.30920830368995667,"[18, 7, 3]","a18 [fluid 3, vaso 3] -> a7 [fluid 1, vaso 2] -> a3 [fluid 0, vaso 3]",-0.3092083038360368,0.0,False,710,1.965725806451613
2,100984,0,azul,azul_discrete_cem,5,False,-0.3099859356880188,"[8, 10, 0]","a8 [fluid 1, vaso 3] -> a10 [fluid 2, vaso 0] -> a0 [fluid 0, vaso 0]",-0.3099859385424184,1.0,True,714,0.0
2,100984,1,azul,azul_discrete_cem,1,True,-0.30070972442626953,"[5, 3, 0]","a5 [fluid 1, vaso 0] -> a3 [fluid 0, vaso 3] -> a0 [fluid 0, vaso 0]",-0.30070971878737196,0.0,False,398,4.359567901234568
2,100984,1,azul,azul_discrete_cem,2,False,-0.30667364597320557,"[5, 10, 2]","a5 [fluid 1, vaso 0] -> a10 [fluid 2, vaso 0] -> a2 [fluid 0, vaso 2]",-0.306673642900829,0.0,False,315,4.86070215175538
2,100984,1,azul,azul_discrete_cem,3,False,-0.31264612078666687,"[7, 9, 1]","a7 [fluid 1, vaso 2] -> a9 [fluid 1, vaso 4] -> a1 [fluid 0, vaso 1]",-0.31264609650620523,0.0,False,398,4.359567901234568
2,100984,1,azul,azul_discrete_cem,4,False,-0.3147600591182709,"[10, 8, 1]","a10 [fluid 2, vaso 0] -> a8 [fluid 1, vaso 3] -> a1 [fluid 0, vaso 1]",-0.3147600456255072,1.0,True,714,0.0
2,100984,1,azul,azul_discrete_cem,5,False,-0.3148665130138397,"[8, 14, 11]","a8 [fluid 1, vaso 3] -> a14 [fluid 2, vaso 4] -> a11 [fluid 2, vaso 1]",-0.3148665141716967,1.0,True,714,0.0
2,100984,2,azul,azul_discrete_cem,1,True,-0.3047718405723572,"[5, 14, 0]","a5 [fluid 1, vaso 0] -> a14 [fluid 2, vaso 4] -> a0 [fluid 0, vaso 0]",-0.30477182386438995,1.0,True,714,0.0
2,100984,2,azul,azul_discrete_cem,2,False,-0.3086944818496704,"[5, 0, 17]","a5 [fluid 1, vaso 0] -> a0 [fluid 0, vaso 0] -> a17 [fluid 3, vaso 2]",-0.30869449788839676,1.0,True,714,0.0
2,100984,2,azul,azul_discrete_cem,3,False,-0.31298166513442993,"[5, 10, 24]","a5 [fluid 1, vaso 0] -> a10 [fluid 2, vaso 0] -> a24 [fluid 4, vaso 4]",-0.3129816611631404,1.0,True,714,0.0
2,100984,2,azul,azul_discrete_cem,4,False,-0.3139214515686035,"[5, 8, 12]","a5 [fluid 1, vaso 0] -> a8 [fluid 1, vaso 3] -> a12 [fluid 2, vaso 2]",-0.31392146523434705,1.0,True,714,0.0
2,100984,2,azul,azul_discrete_cem,5,False,-0.3142962157726288,"[10, 0, 3]","a10 [fluid 2, vaso 0] -> a0 [fluid 0, vaso 0] -> a3 [fluid 0, vaso 3]",-0.3142962005493329,0.0,False,315,4.86070215175538
3,101467,0,azul,azul_discrete_cem,1,True,-0.3093039095401764,"[10, 7, 9]","a10 [fluid 2, vaso 0] -> a7 [fluid 1, vaso 2] -> a9 [fluid 1, vaso 4]",-0.30930387893587724,0.0,False,628,3.5256673511293632
3,101467,0,azul,azul_discrete_cem,2,False,-0.3147027790546417,"[10, 10, 2]","a10 [fluid 2, vaso 0] -> a10 [fluid 2, vaso 0] -> a2 [fluid 0, vaso 2]",-0.3147027796977906,0.0,False,511,3.4950980392156863
3,101467,0,azul,azul_discrete_cem,3,False,-0.3160649538040161,"[5, 11, 10]","a5 [fluid 1, vaso 0] -> a11 [fluid 2, vaso 1] -> a10 [fluid 2, vaso 0]",-0.31606493854189216,0.0,True,713,0.0
3,101467,0,azul,azul_discrete_cem,4,False,-0.31797903776168823,"[15, 5, 0]","a15 [fluid 3, vaso 0] -> a5 [fluid 1, vaso 0] -> a0 [fluid 0, vaso 0]",-0.3179790274428903,1.0,True,714,0.0
3,101467,0,azul,azul_discrete_cem,5,False,-0.3218134343624115,"[10, 15, 21]","a10 [fluid 2, vaso 0] -> a15 [fluid 3, vaso 0] -> a21 [fluid 4, vaso 1]",-0.32181343158538406,0.0,False,628,3.5256673511293632
3,101467,1,azul,azul_discrete_cem,1,True,-0.30890631675720215,"[10, 17, 7]","a10 [fluid 2, vaso 0] -> a17 [fluid 3, vaso 2] -> a7 [fluid 1, vaso 2]",-0.30890632412281865,0.0,False,561,4.961325966850829
3,101467,1,azul,azul_discrete_cem,2,False,-0.31120455265045166,"[5, 10, 24]","a5 [fluid 1, vaso 0] -> a10 [fluid 2, vaso 0] -> a24 [fluid 4, vaso 4]",-0.3112045564656549,0.0,False,622,10.152592592592592
3,101467,1,azul,azul_discrete_cem,3,False,-0.3122248947620392,"[5, 3, 24]","a5 [fluid 1, vaso 0] -> a3 [fluid 0, vaso 3] -> a24 [fluid 4, vaso 4]",-0.31222491173998007,0.0,False,628,3.5256673511293632
3,101467,1,azul,azul_discrete_cem,4,False,-0.3137979805469513,"[5, 4, 18]","a5 [fluid 1, vaso 0] -> a4 [fluid 0, vaso 4] -> a18 [fluid 3, vaso 3]",-0.3137980061393367,0.0,False,628,3.5256673511293632
3,101467,1,azul,azul_discrete_cem,5,False,-0.3143847584724426,"[10, 1, 0]","a10 [fluid 2, vaso 0] -> a1 [fluid 0, vaso 1] -> a0 [fluid 0, vaso 0]",-0.31438477437927165,0.0,False,561,4.961325966850829
3,101467,2,azul,azul_discrete_cem,1,True,-0.3163612484931946,"[5, 0, 0]","a5 [fluid 1, vaso 0] -> a0 [fluid 0, vaso 0] -> a0 [fluid 0, vaso 0]",-0.3163612005789735,0.0,False,661,3.972932330827068
3,101467,2,azul,azul_discrete_cem,2,False,-0.3173931837081909,"[10, 5, 0]","a10 [fluid 2, vaso 0] -> a5 [fluid 1, vaso 0] -> a0 [fluid 0, vaso 0]",-0.3173931715442646,0.0,False,633,3.976991150442478
3,101467,2,azul,azul_discrete_cem,3,False,-0.31920337677001953,"[5, 3, 4]","a5 [fluid 1, vaso 0] -> a3 [fluid 0, vaso 3] -> a4 [fluid 0, vaso 4]",-0.3192033448963832,0.0,False,661,3.972932330827068
3,101467,2,azul,azul_discrete_cem,4,False,-0.32072556018829346,"[5, 10, 9]","a5 [fluid 1, vaso 0] -> a10 [fluid 2, vaso 0] -> a9 [fluid 1, vaso 4]",-0.32072552710145885,0.0,False,661,3.972932330827068
3,101467,2,azul,azul_discrete_cem,5,False,-0.32698068022727966,"[5, 15, 11]","a5 [fluid 1, vaso 0] -> a15 [fluid 3, vaso 0] -> a11 [fluid 2, vaso 1]",-0.3269806687888973,0.0,False,661,3.972932330827068
3,101467,3,azul,azul_discrete_cem,1,True,-0.3078942596912384,"[5, 10, 23]","a5 [fluid 1, vaso 0] -> a10 [fluid 2, vaso 0] -> a23 [fluid 4, vaso 3]",-0.30789423927882253,0.0,True,713,0.0
3,101467,3,azul,azul_discrete_cem,2,False,-0.31340494751930237,"[10, 5, 12]","a10 [fluid 2, vaso 0] -> a5 [fluid 1, vaso 0] -> a12 [fluid 2, vaso 2]",-0.3134049464675044,0.0,True,713,0.0
3,101467,3,azul,azul_discrete_cem,3,False,-0.31743207573890686,"[5, 11, 14]","a5 [fluid 1, vaso 0] -> a11 [fluid 2, vaso 1] -> a14 [fluid 2, vaso 4]",-0.3174320662159139,0.0,False,707,5.6415094339622645
3,101467,3,azul,azul_discrete_cem,4,False,-0.31804320216178894,"[10, 23, 13]","a10 [fluid 2, vaso 0] -> a23 [fluid 4, vaso 3] -> a13 [fluid 2, vaso 3]",-0.318043208660563,0.0,False,707,5.6415094339622645
3,101467,3,azul,azul_discrete_cem,5,False,-0.3205387592315674,"[5, 11, 17]","a5 [fluid 1, vaso 0] -> a11 [fluid 2, vaso 1] -> a17 [fluid 3, vaso 2]",-0.32053873824650575,0.0,False,707,5.6415094339622645
3,101467,4,azul,azul_discrete_cem,1,True,-0.3050595223903656,"[5, 14, 7]","a5 [fluid 1, vaso 0] -> a14 [fluid 2, vaso 4] -> a7 [fluid 1, vaso 2]",-0.30505951322039554,0.0,True,713,0.0
3,101467,4,azul,azul_discrete_cem,2,False,-0.307709664106369,"[5, 5, 4]","a5 [fluid 1, vaso 0] -> a5 [fluid 1, vaso 0] -> a4 [fluid 0, vaso 4]",-0.30770965962099606,1.0,True,714,0.0
3,101467,4,azul,azul_discrete_cem,3,False,-0.3099438548088074,"[10, 5, 8]","a10 [fluid 2, vaso 0] -> a5 [fluid 1, vaso 0] -> a8 [fluid 1, vaso 3]",-0.3099438722071288,1.0,True,714,0.0
3,101467,4,azul,azul_discrete_cem,4,False,-0.31262317299842834,"[5, 1, 5]","a5 [fluid 1, vaso 0] -> a1 [fluid 0, vaso 1] -> a5 [fluid 1, vaso 0]",-0.31262316642468235,0.0,True,713,0.0
3,101467,4,azul,azul_discrete_cem,5,False,-0.3142084777355194,"[5, 3, 12]","a5 [fluid 1, vaso 0] -> a3 [fluid 0, vaso 3] -> a12 [fluid 2, vaso 2]",-0.3142084611158027,0.0,True,713,0.0
3,101467,5,azul,azul_discrete_cem,1,True,-0.30501872301101685,"[5, 7, 8]","a5 [fluid 1, vaso 0] -> a7 [fluid 1, vaso 2] -> a8 [fluid 1, vaso 3]",-0.3050186835565474,1.0,True,714,0.0
3,101467,5,azul,azul_discrete_cem,2,False,-0.31121760606765747,"[5, 10, 4]","a5 [fluid 1, vaso 0] -> a10 [fluid 2, vaso 0] -> a4 [fluid 0, vaso 4]",-0.31121758107483166,1.0,True,714,0.0
3,101467,5,azul,azul_discrete_cem,3,False,-0.3147527873516083,"[10, 5, 17]","a10 [fluid 2, vaso 0] -> a5 [fluid 1, vaso 0] -> a17 [fluid 3, vaso 2]",-0.3147527792636137,0.0,True,713,0.0
3,101467,5,azul,azul_discrete_cem,4,False,-0.3152081072330475,"[5, 8, 4]","a5 [fluid 1, vaso 0] -> a8 [fluid 1, vaso 3] -> a4 [fluid 0, vaso 4]",-0.3152080846443595,1.0,True,714,0.0
3,101467,5,azul,azul_discrete_cem,5,False,-0.31695982813835144,"[10, 5, 13]","a10 [fluid 2, vaso 0] -> a5 [fluid 1, vaso 0] -> a13 [fluid 2, vaso 3]",-0.31695982686120344,0.0,True,713,0.0
0,101444,0,vermelho,vermelho_discrete_cem,1,True,1.2540236711502075,"[5, 8, 8]","a5 [fluid 1, vaso 0] -> a8 [fluid 1, vaso 3] -> a8 [fluid 1, vaso 3]",1.2540237018519511,0.0,False,278,12.44100580270793
0,101444,0,vermelho,vermelho_discrete_cem,2,False,1.171669363975525,"[22, 14, 3]","a22 [fluid 4, vaso 2] -> a14 [fluid 2, vaso 4] -> a3 [fluid 0, vaso 3]",1.1716694499387865,0.0,False,278,12.44100580270793
0,101444,0,vermelho,vermelho_discrete_cem,3,False,1.1086331605911255,"[18, 8, 12]","a18 [fluid 3, vaso 3] -> a8 [fluid 1, vaso 3] -> a12 [fluid 2, vaso 2]",1.1086332419689653,0.0,False,278,12.44100580270793
0,101444,0,vermelho,vermelho_discrete_cem,4,False,1.0494740009307861,"[11, 8, 3]","a11 [fluid 2, vaso 1] -> a8 [fluid 1, vaso 3] -> a3 [fluid 0, vaso 3]",1.049473958163551,0.0,False,278,12.44100580270793
0,101444,0,vermelho,vermelho_discrete_cem,5,False,0.974920392036438,"[22, 20, 0]","a22 [fluid 4, vaso 2] -> a20 [fluid 4, vaso 0] -> a0 [fluid 0, vaso 0]",0.9749204548841356,0.0,False,283,9.935779816513762
0,101444,1,vermelho,vermelho_discrete_cem,1,True,1.1184481382369995,"[22, 2, 18]","a22 [fluid 4, vaso 2] -> a2 [fluid 0, vaso 2] -> a18 [fluid 3, vaso 3]",1.1184482347688474,0.0,False,397,9.66909090909091
0,101444,1,vermelho,vermelho_discrete_cem,2,False,1.0159294605255127,"[22, 3, 20]","a22 [fluid 4, vaso 2] -> a3 [fluid 0, vaso 3] -> a20 [fluid 4, vaso 0]",1.0159295296090507,0.0,False,453,12.127610208816703
0,101444,1,vermelho,vermelho_discrete_cem,3,False,0.9428045153617859,"[22, 0, 1]","a22 [fluid 4, vaso 2] -> a0 [fluid 0, vaso 0] -> a1 [fluid 0, vaso 1]",0.9428046264976776,0.0,False,354,9.476190476190476
0,101444,1,vermelho,vermelho_discrete_cem,4,False,0.7938812971115112,"[21, 10, 8]","a21 [fluid 4, vaso 1] -> a10 [fluid 2, vaso 0] -> a8 [fluid 1, vaso 3]",0.7938812924132046,0.0,False,354,9.476190476190476
0,101444,1,vermelho,vermelho_discrete_cem,5,False,0.7851643562316895,"[20, 2, 4]","a20 [fluid 4, vaso 0] -> a2 [fluid 0, vaso 2] -> a4 [fluid 0, vaso 4]",0.7851644198394062,0.0,False,283,9.935779816513762
0,101444,2,vermelho,vermelho_discrete_cem,1,True,1.036830186843872,"[11, 8, 20]","a11 [fluid 2, vaso 1] -> a8 [fluid 1, vaso 3] -> a20 [fluid 4, vaso 0]",1.0368301351791287,1.0,True,714,0.0
0,101444,2,vermelho,vermelho_discrete_cem,2,False,1.0240132808685303,"[22, 24, 10]","a22 [fluid 4, vaso 2] -> a24 [fluid 4, vaso 4] -> a10 [fluid 2, vaso 0]",1.0240133563709215,1.0,True,714,0.0
0,101444,2,vermelho,vermelho_discrete_cem,3,False,1.003334879875183,"[22, 18, 3]","a22 [fluid 4, vaso 2] -> a18 [fluid 3, vaso 3] -> a3 [fluid 0, vaso 3]",1.003334960617651,1.0,True,714,0.0
0,101444,2,vermelho,vermelho_discrete_cem,4,False,0.9345399141311646,"[22, 13, 1]","a22 [fluid 4, vaso 2] -> a13 [fluid 2, vaso 3] -> a1 [fluid 0, vaso 1]",0.9345399965009198,1.0,True,714,0.0
0,101444,2,vermelho,vermelho_discrete_cem,5,False,0.9166651964187622,"[22, 23, 20]","a22 [fluid 4, vaso 2] -> a23 [fluid 4, vaso 3] -> a20 [fluid 4, vaso 0]",0.9166653036579795,0.0,True,713,0.0
0,101444,3,vermelho,vermelho_discrete_cem,1,True,1.1680231094360352,"[12, 8, 3]","a12 [fluid 2, vaso 2] -> a8 [fluid 1, vaso 3] -> a3 [fluid 0, vaso 3]",1.1680230538785232,1.0,True,714,0.0
0,101444,3,vermelho,vermelho_discrete_cem,2,False,1.0976845026016235,"[22, 2, 1]","a22 [fluid 4, vaso 2] -> a2 [fluid 0, vaso 2] -> a1 [fluid 0, vaso 1]",1.0976845863825855,1.0,True,714,0.0
