episode_id,eval_seed,t,algo,method_id,iteration,sample_index,score_rank,elite,chosen,score,sequence,sequence_label
0,101444,0,azul,azul_discrete_cem,0,16,25,False,False,-0.3427918553352356,"[20, 21, 3]","a20 [fluid 4, vaso 0] -> a21 [fluid 4, vaso 1] -> a3 [fluid 0, vaso 3]"
0,101444,0,azul,azul_discrete_cem,0,26,26,False,False,-0.3428511619567871,"[24, 16, 7]","a24 [fluid 4, vaso 4] -> a16 [fluid 3, vaso 1] -> a7 [fluid 1, vaso 2]"
0,101444,0,azul,azul_discrete_cem,0,22,27,False,False,-0.3456485867500305,"[20, 6, 11]","a20 [fluid 4, vaso 0] -> a6 [fluid 1, vaso 1] -> a11 [fluid 2, vaso 1]"
0,101444,0,azul,azul_discrete_cem,0,6,28,False,False,-0.34612709283828735,"[19, 2, 3]","a19 [fluid 3, vaso 4] -> a2 [fluid 0, vaso 2] -> a3 [fluid 0, vaso 3]"
0,101444,0,azul,azul_discrete_cem,0,12,29,False,False,-0.34881591796875,"[22, 21, 20]","a22 [fluid 4, vaso 2] -> a21 [fluid 4, vaso 1] -> a20 [fluid 4, vaso 0]"
0,101444,0,azul,azul_discrete_cem,0,14,30,False,False,-0.35007646679878235,"[24, 21, 13]","a24 [fluid 4, vaso 4] -> a21 [fluid 4, vaso 1] -> a13 [fluid 2, vaso 3]"
0,101444,0,azul,azul_discrete_cem,0,30,31,False,False,-0.35203754901885986,"[24, 2, 6]","a24 [fluid 4, vaso 4] -> a2 [fluid 0, vaso 2] -> a6 [fluid 1, vaso 1]"
0,101444,0,azul,azul_discrete_cem,0,18,32,False,False,-0.3523688316345215,"[19, 24, 13]","a19 [fluid 3, vaso 4] -> a24 [fluid 4, vaso 4] -> a13 [fluid 2, vaso 3]"
0,101444,1,azul,azul_discrete_cem,0,26,1,True,True,-0.3076699376106262,"[10, 17, 0]","a10 [fluid 2, vaso 0] -> a17 [fluid 3, vaso 2] -> a0 [fluid 0, vaso 0]"
0,101444,1,azul,azul_discrete_cem,0,4,2,True,False,-0.3096392750740051,"[10, 14, 2]","a10 [fluid 2, vaso 0] -> a14 [fluid 2, vaso 4] -> a2 [fluid 0, vaso 2]"
0,101444,1,azul,azul_discrete_cem,0,5,3,True,False,-0.3196221590042114,"[11, 5, 15]","a11 [fluid 2, vaso 1] -> a5 [fluid 1, vaso 0] -> a15 [fluid 3, vaso 0]"
0,101444,1,azul,azul_discrete_cem,0,20,4,True,False,-0.32169395685195923,"[15, 4, 3]","a15 [fluid 3, vaso 0] -> a4 [fluid 0, vaso 4] -> a3 [fluid 0, vaso 3]"
0,101444,1,azul,azul_discrete_cem,0,19,5,False,False,-0.3226722180843353,"[12, 5, 19]","a12 [fluid 2, vaso 2] -> a5 [fluid 1, vaso 0] -> a19 [fluid 3, vaso 4]"
0,101444,1,azul,azul_discrete_cem,0,23,6,False,False,-0.3234267234802246,"[23, 9, 22]","a23 [fluid 4, vaso 3] -> a9 [fluid 1, vaso 4] -> a22 [fluid 4, vaso 2]"
0,101444,1,azul,azul_discrete_cem,0,6,7,False,False,-0.32382699847221375,"[15, 21, 7]","a15 [fluid 3, vaso 0] -> a21 [fluid 4, vaso 1] -> a7 [fluid 1, vaso 2]"
0,101444,1,azul,azul_discrete_cem,0,24,8,False,False,-0.3252817392349243,"[17, 15, 19]","a17 [fluid 3, vaso 2] -> a15 [fluid 3, vaso 0] -> a19 [fluid 3, vaso 4]"
0,101444,1,azul,azul_discrete_cem,0,15,9,False,False,-0.3274216949939728,"[15, 20, 7]","a15 [fluid 3, vaso 0] -> a20 [fluid 4, vaso 0] -> a7 [fluid 1, vaso 2]"
0,101444,1,azul,azul_discrete_cem,0,10,10,False,False,-0.3294958174228668,"[20, 5, 1]","a20 [fluid 4, vaso 0] -> a5 [fluid 1, vaso 0] -> a1 [fluid 0, vaso 1]"
0,101444,1,azul,azul_discrete_cem,0,9,11,False,False,-0.32972073554992676,"[19, 7, 8]","a19 [fluid 3, vaso 4] -> a7 [fluid 1, vaso 2] -> a8 [fluid 1, vaso 3]"
0,101444,1,azul,azul_discrete_cem,0,21,12,False,False,-0.33128631114959717,"[18, 6, 12]","a18 [fluid 3, vaso 3] -> a6 [fluid 1, vaso 1] -> a12 [fluid 2, vaso 2]"
0,101444,1,azul,azul_discrete_cem,0,27,13,False,False,-0.3316638469696045,"[21, 8, 17]","a21 [fluid 4, vaso 1] -> a8 [fluid 1, vaso 3] -> a17 [fluid 3, vaso 2]"
0,101444,1,azul,azul_discrete_cem,0,7,14,False,False,-0.3321300148963928,"[12, 11, 1]","a12 [fluid 2, vaso 2] -> a11 [fluid 2, vaso 1] -> a1 [fluid 0, vaso 1]"
0,101444,1,azul,azul_discrete_cem,0,0,15,False,False,-0.33275502920150757,"[15, 19, 4]","a15 [fluid 3, vaso 0] -> a19 [fluid 3, vaso 4] -> a4 [fluid 0, vaso 4]"
0,101444,1,azul,azul_discrete_cem,0,16,16,False,False,-0.3335612118244171,"[11, 6, 18]","a11 [fluid 2, vaso 1] -> a6 [fluid 1, vaso 1] -> a18 [fluid 3, vaso 3]"
0,101444,1,azul,azul_discrete_cem,0,1,17,False,False,-0.3340170979499817,"[19, 5, 6]","a19 [fluid 3, vaso 4] -> a5 [fluid 1, vaso 0] -> a6 [fluid 1, vaso 1]"
0,101444,1,azul,azul_discrete_cem,0,12,18,False,False,-0.33520030975341797,"[18, 22, 9]","a18 [fluid 3, vaso 3] -> a22 [fluid 4, vaso 2] -> a9 [fluid 1, vaso 4]"
0,101444,1,azul,azul_discrete_cem,0,22,19,False,False,-0.3355206549167633,"[19, 5, 2]","a19 [fluid 3, vaso 4] -> a5 [fluid 1, vaso 0] -> a2 [fluid 0, vaso 2]"
0,101444,1,azul,azul_discrete_cem,0,25,20,False,False,-0.3370143473148346,"[11, 9, 13]","a11 [fluid 2, vaso 1] -> a9 [fluid 1, vaso 4] -> a13 [fluid 2, vaso 3]"
0,101444,1,azul,azul_discrete_cem,0,2,21,False,False,-0.3370472192764282,"[18, 20, 12]","a18 [fluid 3, vaso 3] -> a20 [fluid 4, vaso 0] -> a12 [fluid 2, vaso 2]"
0,101444,1,azul,azul_discrete_cem,0,8,22,False,False,-0.3378041982650757,"[21, 18, 21]","a21 [fluid 4, vaso 1] -> a18 [fluid 3, vaso 3] -> a21 [fluid 4, vaso 1]"
0,101444,1,azul,azul_discrete_cem,0,13,23,False,False,-0.3380686640739441,"[19, 8, 8]","a19 [fluid 3, vaso 4] -> a8 [fluid 1, vaso 3] -> a8 [fluid 1, vaso 3]"
0,101444,1,azul,azul_discrete_cem,0,11,24,False,False,-0.3386523723602295,"[11, 16, 6]","a11 [fluid 2, vaso 1] -> a16 [fluid 3, vaso 1] -> a6 [fluid 1, vaso 1]"
0,101444,1,azul,azul_discrete_cem,0,3,25,False,False,-0.33911287784576416,"[24, 3, 6]","a24 [fluid 4, vaso 4] -> a3 [fluid 0, vaso 3] -> a6 [fluid 1, vaso 1]"
0,101444,1,azul,azul_discrete_cem,0,17,26,False,False,-0.34060022234916687,"[19, 4, 0]","a19 [fluid 3, vaso 4] -> a4 [fluid 0, vaso 4] -> a0 [fluid 0, vaso 0]"
0,101444,1,azul,azul_discrete_cem,0,30,27,False,False,-0.34099045395851135,"[20, 1, 4]","a20 [fluid 4, vaso 0] -> a1 [fluid 0, vaso 1] -> a4 [fluid 0, vaso 4]"
0,101444,1,azul,azul_discrete_cem,0,29,28,False,False,-0.3442317247390747,"[19, 13, 15]","a19 [fluid 3, vaso 4] -> a13 [fluid 2, vaso 3] -> a15 [fluid 3, vaso 0]"
0,101444,1,azul,azul_discrete_cem,0,31,29,False,False,-0.34639883041381836,"[19, 1, 16]","a19 [fluid 3, vaso 4] -> a1 [fluid 0, vaso 1] -> a16 [fluid 3, vaso 1]"
0,101444,1,azul,azul_discrete_cem,0,18,30,False,False,-0.3471854329109192,"[19, 1, 22]","a19 [fluid 3, vaso 4] -> a1 [fluid 0, vaso 1] -> a22 [fluid 4, vaso 2]"
0,101444,1,azul,azul_discrete_cem,0,28,31,False,False,-0.34881591796875,"[22, 21, 20]","a22 [fluid 4, vaso 2] -> a21 [fluid 4, vaso 1] -> a20 [fluid 4, vaso 0]"
0,101444,1,azul,azul_discrete_cem,0,14,32,False,False,-0.34887951612472534,"[19, 13, 19]","a19 [fluid 3, vaso 4] -> a13 [fluid 2, vaso 3] -> a19 [fluid 3, vaso 4]"
0,101444,2,azul,azul_discrete_cem,0,23,1,True,True,-0.3050387501716614,"[5, 0, 21]","a5 [fluid 1, vaso 0] -> a0 [fluid 0, vaso 0] -> a21 [fluid 4, vaso 1]"
0,101444,2,azul,azul_discrete_cem,0,13,2,True,False,-0.3079346716403961,"[5, 22, 5]","a5 [fluid 1, vaso 0] -> a22 [fluid 4, vaso 2] -> a5 [fluid 1, vaso 0]"
0,101444,2,azul,azul_discrete_cem,0,30,3,True,False,-0.3092041015625,"[23, 13, 5]","a23 [fluid 4, vaso 3] -> a13 [fluid 2, vaso 3] -> a5 [fluid 1, vaso 0]"
0,101444,2,azul,azul_discrete_cem,0,12,4,True,False,-0.31008732318878174,"[10, 15, 23]","a10 [fluid 2, vaso 0] -> a15 [fluid 3, vaso 0] -> a23 [fluid 4, vaso 3]"
0,101444,2,azul,azul_discrete_cem,0,26,5,False,False,-0.3106074333190918,"[23, 23, 6]","a23 [fluid 4, vaso 3] -> a23 [fluid 4, vaso 3] -> a6 [fluid 1, vaso 1]"
0,101444,2,azul,azul_discrete_cem,0,2,6,False,False,-0.31075477600097656,"[23, 17, 17]","a23 [fluid 4, vaso 3] -> a17 [fluid 3, vaso 2] -> a17 [fluid 3, vaso 2]"
0,101444,2,azul,azul_discrete_cem,0,19,7,False,False,-0.3108212947845459,"[10, 23, 21]","a10 [fluid 2, vaso 0] -> a23 [fluid 4, vaso 3] -> a21 [fluid 4, vaso 1]"
0,101444,2,azul,azul_discrete_cem,0,22,8,False,False,-0.31845682859420776,"[11, 5, 17]","a11 [fluid 2, vaso 1] -> a5 [fluid 1, vaso 0] -> a17 [fluid 3, vaso 2]"
0,101444,2,azul,azul_discrete_cem,0,24,9,False,False,-0.318990021944046,"[17, 15, 8]","a17 [fluid 3, vaso 2] -> a15 [fluid 3, vaso 0] -> a8 [fluid 1, vaso 3]"
0,101444,2,azul,azul_discrete_cem,0,7,10,False,False,-0.325894296169281,"[15, 18, 16]","a15 [fluid 3, vaso 0] -> a18 [fluid 3, vaso 3] -> a16 [fluid 3, vaso 1]"
0,101444,2,azul,azul_discrete_cem,0,1,11,False,False,-0.32711049914360046,"[15, 4, 12]","a15 [fluid 3, vaso 0] -> a4 [fluid 0, vaso 4] -> a12 [fluid 2, vaso 2]"
0,101444,2,azul,azul_discrete_cem,0,9,12,False,False,-0.32720503211021423,"[22, 10, 3]","a22 [fluid 4, vaso 2] -> a10 [fluid 2, vaso 0] -> a3 [fluid 0, vaso 3]"
0,101444,2,azul,azul_discrete_cem,0,15,13,False,False,-0.32749396562576294,"[12, 18, 15]","a12 [fluid 2, vaso 2] -> a18 [fluid 3, vaso 3] -> a15 [fluid 3, vaso 0]"
0,101444,2,azul,azul_discrete_cem,0,4,14,False,False,-0.3286344110965729,"[18, 4, 12]","a18 [fluid 3, vaso 3] -> a4 [fluid 0, vaso 4] -> a12 [fluid 2, vaso 2]"
0,101444,2,azul,azul_discrete_cem,0,16,15,False,False,-0.330066055059433,"[21, 3, 4]","a21 [fluid 4, vaso 1] -> a3 [fluid 0, vaso 3] -> a4 [fluid 0, vaso 4]"
0,101444,2,azul,azul_discrete_cem,0,18,16,False,False,-0.3301991820335388,"[11, 12, 14]","a11 [fluid 2, vaso 1] -> a12 [fluid 2, vaso 2] -> a14 [fluid 2, vaso 4]"
0,101444,2,azul,azul_discrete_cem,0,8,17,False,False,-0.33130961656570435,"[21, 18, 23]","a21 [fluid 4, vaso 1] -> a18 [fluid 3, vaso 3] -> a23 [fluid 4, vaso 3]"
0,101444,2,azul,azul_discrete_cem,0,10,18,False,False,-0.3319138288497925,"[17, 2, 24]","a17 [fluid 3, vaso 2] -> a2 [fluid 0, vaso 2] -> a24 [fluid 4, vaso 4]"
0,101444,2,azul,azul_discrete_cem,0,3,19,False,False,-0.332600474357605,"[21, 3, 9]","a21 [fluid 4, vaso 1] -> a3 [fluid 0, vaso 3] -> a9 [fluid 1, vaso 4]"
0,101444,2,azul,azul_discrete_cem,0,5,20,False,False,-0.33299586176872253,"[15, 9, 2]","a15 [fluid 3, vaso 0] -> a9 [fluid 1, vaso 4] -> a2 [fluid 0, vaso 2]"
0,101444,2,azul,azul_discrete_cem,0,0,21,False,False,-0.3336114287376404,"[21, 4, 3]","a21 [fluid 4, vaso 1] -> a4 [fluid 0, vaso 4] -> a3 [fluid 0, vaso 3]"
0,101444,2,azul,azul_discrete_cem,0,25,22,False,False,-0.3354247212409973,"[12, 6, 9]","a12 [fluid 2, vaso 2] -> a6 [fluid 1, vaso 1] -> a9 [fluid 1, vaso 4]"
0,101444,2,azul,azul_discrete_cem,0,31,23,False,False,-0.3367033004760742,"[21, 8, 22]","a21 [fluid 4, vaso 1] -> a8 [fluid 1, vaso 3] -> a22 [fluid 4, vaso 2]"
0,101444,2,azul,azul_discrete_cem,0,21,24,False,False,-0.3380207121372223,"[12, 21, 16]","a12 [fluid 2, vaso 2] -> a21 [fluid 4, vaso 1] -> a16 [fluid 3, vaso 1]"
0,101444,2,azul,azul_discrete_cem,0,14,25,False,False,-0.33833739161491394,"[22, 6, 23]","a22 [fluid 4, vaso 2] -> a6 [fluid 1, vaso 1] -> a23 [fluid 4, vaso 3]"
0,101444,2,azul,azul_discrete_cem,0,11,26,False,False,-0.3389560878276825,"[20, 3, 19]","a20 [fluid 4, vaso 0] -> a3 [fluid 0, vaso 3] -> a19 [fluid 3, vaso 4]"
0,101444,2,azul,azul_discrete_cem,0,20,27,False,False,-0.33953753113746643,"[22, 16, 14]","a22 [fluid 4, vaso 2] -> a16 [fluid 3, vaso 1] -> a14 [fluid 2, vaso 4]"
0,101444,2,azul,azul_discrete_cem,0,27,28,False,False,-0.3451947271823883,"[19, 16, 3]","a19 [fluid 3, vaso 4] -> a16 [fluid 3, vaso 1] -> a3 [fluid 0, vaso 3]"
0,101444,2,azul,azul_discrete_cem,0,17,29,False,False,-0.34626561403274536,"[22, 19, 15]","a22 [fluid 4, vaso 2] -> a19 [fluid 3, vaso 4] -> a15 [fluid 3, vaso 0]"
0,101444,2,azul,azul_discrete_cem,0,6,30,False,False,-0.34844714403152466,"[24, 20, 14]","a24 [fluid 4, vaso 4] -> a20 [fluid 4, vaso 0] -> a14 [fluid 2, vaso 4]"
0,101444,2,azul,azul_discrete_cem,0,29,31,False,False,-0.35051754117012024,"[19, 16, 12]","a19 [fluid 3, vaso 4] -> a16 [fluid 3, vaso 1] -> a12 [fluid 2, vaso 2]"
0,101444,2,azul,azul_discrete_cem,0,28,32,False,False,-0.35209783911705017,"[20, 24, 21]","a20 [fluid 4, vaso 0] -> a24 [fluid 4, vaso 4] -> a21 [fluid 4, vaso 1]"
0,101444,3,azul,azul_discrete_cem,0,17,1,True,True,-0.2992057204246521,"[5, 14, 18]","a5 [fluid 1, vaso 0] -> a14 [fluid 2, vaso 4] -> a18 [fluid 3, vaso 3]"
0,101444,3,azul,azul_discrete_cem,0,13,2,True,False,-0.3033871054649353,"[23, 10, 0]","a23 [fluid 4, vaso 3] -> a10 [fluid 2, vaso 0] -> a0 [fluid 0, vaso 0]"
0,101444,3,azul,azul_discrete_cem,0,14,3,True,False,-0.30414941906929016,"[10, 7, 9]","a10 [fluid 2, vaso 0] -> a7 [fluid 1, vaso 2] -> a9 [fluid 1, vaso 4]"
0,101444,3,azul,azul_discrete_cem,0,31,4,True,False,-0.30832862854003906,"[5, 17, 21]","a5 [fluid 1, vaso 0] -> a17 [fluid 3, vaso 2] -> a21 [fluid 4, vaso 1]"
0,101444,3,azul,azul_discrete_cem,0,9,5,False,False,-0.31050819158554077,"[17, 23, 14]","a17 [fluid 3, vaso 2] -> a23 [fluid 4, vaso 3] -> a14 [fluid 2, vaso 4]"
0,101444,3,azul,azul_discrete_cem,0,21,6,False,False,-0.31714165210723877,"[17, 14, 22]","a17 [fluid 3, vaso 2] -> a14 [fluid 2, vaso 4] -> a22 [fluid 4, vaso 2]"
0,101444,3,azul,azul_discrete_cem,0,26,7,False,False,-0.3184625506401062,"[18, 10, 1]","a18 [fluid 3, vaso 3] -> a10 [fluid 2, vaso 0] -> a1 [fluid 0, vaso 1]"
0,101444,3,azul,azul_discrete_cem,0,24,8,False,False,-0.3186500370502472,"[18, 7, 19]","a18 [fluid 3, vaso 3] -> a7 [fluid 1, vaso 2] -> a19 [fluid 3, vaso 4]"
0,101444,3,azul,azul_discrete_cem,0,8,9,False,False,-0.3186790645122528,"[10, 15, 20]","a10 [fluid 2, vaso 0] -> a15 [fluid 3, vaso 0] -> a20 [fluid 4, vaso 0]"
0,101444,3,azul,azul_discrete_cem,0,11,10,False,False,-0.3192599415779114,"[10, 16, 1]","a10 [fluid 2, vaso 0] -> a16 [fluid 3, vaso 1] -> a1 [fluid 0, vaso 1]"
0,101444,3,azul,azul_discrete_cem,0,19,11,False,False,-0.3203285038471222,"[18, 14, 12]","a18 [fluid 3, vaso 3] -> a14 [fluid 2, vaso 4] -> a12 [fluid 2, vaso 2]"
0,101444,3,azul,azul_discrete_cem,0,10,12,False,False,-0.32065141201019287,"[10, 16, 11]","a10 [fluid 2, vaso 0] -> a16 [fluid 3, vaso 1] -> a11 [fluid 2, vaso 1]"
0,101444,3,azul,azul_discrete_cem,0,4,13,False,False,-0.3237314522266388,"[17, 13, 6]","a17 [fluid 3, vaso 2] -> a13 [fluid 2, vaso 3] -> a6 [fluid 1, vaso 1]"
0,101444,3,azul,azul_discrete_cem,0,5,14,False,False,-0.32406553626060486,"[11, 7, 20]","a11 [fluid 2, vaso 1] -> a7 [fluid 1, vaso 2] -> a20 [fluid 4, vaso 0]"
0,101444,3,azul,azul_discrete_cem,0,29,15,False,False,-0.32471174001693726,"[23, 20, 13]","a23 [fluid 4, vaso 3] -> a20 [fluid 4, vaso 0] -> a13 [fluid 2, vaso 3]"
0,101444,3,azul,azul_discrete_cem,0,0,16,False,False,-0.3265756666660309,"[23, 19, 22]","a23 [fluid 4, vaso 3] -> a19 [fluid 3, vaso 4] -> a22 [fluid 4, vaso 2]"
0,101444,3,azul,azul_discrete_cem,0,12,17,False,False,-0.32826781272888184,"[15, 11, 13]","a15 [fluid 3, vaso 0] -> a11 [fluid 2, vaso 1] -> a13 [fluid 2, vaso 3]"
0,101444,3,azul,azul_discrete_cem,0,20,18,False,False,-0.3287688195705414,"[17, 6, 19]","a17 [fluid 3, vaso 2] -> a6 [fluid 1, vaso 1] -> a19 [fluid 3, vaso 4]"
0,101444,3,azul,azul_discrete_cem,0,30,19,False,False,-0.3308657705783844,"[11, 4, 18]","a11 [fluid 2, vaso 1] -> a4 [fluid 0, vaso 4] -> a18 [fluid 3, vaso 3]"
0,101444,3,azul,azul_discrete_cem,0,27,20,False,False,-0.3331725299358368,"[15, 21, 21]","a15 [fluid 3, vaso 0] -> a21 [fluid 4, vaso 1] -> a21 [fluid 4, vaso 1]"
0,101444,3,azul,azul_discrete_cem,0,15,21,False,False,-0.33395686745643616,"[22, 0, 11]","a22 [fluid 4, vaso 2] -> a0 [fluid 0, vaso 0] -> a11 [fluid 2, vaso 1]"
0,101444,3,azul,azul_discrete_cem,0,25,22,False,False,-0.337595134973526,"[18, 22, 20]","a18 [fluid 3, vaso 3] -> a22 [fluid 4, vaso 2] -> a20 [fluid 4, vaso 0]"
0,101444,3,azul,azul_discrete_cem,0,23,23,False,False,-0.3395936191082001,"[24, 10, 2]","a24 [fluid 4, vaso 4] -> a10 [fluid 2, vaso 0] -> a2 [fluid 0, vaso 2]"
0,101444,3,azul,azul_discrete_cem,0,16,24,False,False,-0.3398972749710083,"[19, 18, 8]","a19 [fluid 3, vaso 4] -> a18 [fluid 3, vaso 3] -> a8 [fluid 1, vaso 3]"
0,101444,3,azul,azul_discrete_cem,0,7,25,False,False,-0.34440863132476807,"[19, 16, 10]","a19 [fluid 3, vaso 4] -> a16 [fluid 3, vaso 1] -> a10 [fluid 2, vaso 0]"
0,101444,3,azul,azul_discrete_cem,0,18,26,False,False,-0.34466463327407837,"[21, 21, 9]","a21 [fluid 4, vaso 1] -> a21 [fluid 4, vaso 1] -> a9 [fluid 1, vaso 4]"
0,101444,3,azul,azul_discrete_cem,0,6,27,False,False,-0.344991534948349,"[20, 11, 11]","a20 [fluid 4, vaso 0] -> a11 [fluid 2, vaso 1] -> a11 [fluid 2, vaso 1]"
0,101444,3,azul,azul_discrete_cem,0,1,28,False,False,-0.3453843295574188,"[24, 11, 18]","a24 [fluid 4, vaso 4] -> a11 [fluid 2, vaso 1] -> a18 [fluid 3, vaso 3]"
0,101444,3,azul,azul_discrete_cem,0,2,29,False,False,-0.34571120142936707,"[24, 16, 23]","a24 [fluid 4, vaso 4] -> a16 [fluid 3, vaso 1] -> a23 [fluid 4, vaso 3]"
0,101444,3,azul,azul_discrete_cem,0,22,30,False,False,-0.3462510406970978,"[19, 15, 16]","a19 [fluid 3, vaso 4] -> a15 [fluid 3, vaso 0] -> a16 [fluid 3, vaso 1]"
0,101444,3,azul,azul_discrete_cem,0,3,31,False,False,-0.3474161624908447,"[20, 2, 4]","a20 [fluid 4, vaso 0] -> a2 [fluid 0, vaso 2] -> a4 [fluid 0, vaso 4]"
0,101444,3,azul,azul_discrete_cem,0,28,32,False,False,-0.34848752617836,"[19, 2, 17]","a19 [fluid 3, vaso 4] -> a2 [fluid 0, vaso 2] -> a17 [fluid 3, vaso 2]"
0,101444,4,azul,azul_discrete_cem,0,2,1,True,True,-0.30826571583747864,"[5, 3, 18]","a5 [fluid 1, vaso 0] -> a3 [fluid 0, vaso 3] -> a18 [fluid 3, vaso 3]"
0,101444,4,azul,azul_discrete_cem,0,24,2,True,False,-0.31581470370292664,"[5, 12, 0]","a5 [fluid 1, vaso 0] -> a12 [fluid 2, vaso 2] -> a0 [fluid 0, vaso 0]"
0,101444,4,azul,azul_discrete_cem,0,17,3,True,False,-0.318744421005249,"[17, 5, 19]","a17 [fluid 3, vaso 2] -> a5 [fluid 1, vaso 0] -> a19 [fluid 3, vaso 4]"
0,101444,4,azul,azul_discrete_cem,0,4,4,True,False,-0.3191186487674713,"[17, 1, 7]","a17 [fluid 3, vaso 2] -> a1 [fluid 0, vaso 1] -> a7 [fluid 1, vaso 2]"
